11.07,1323.15,-8415.230707,-86.47953291,-58.8368126,11.15269589,-2.985153899,-1.24332801
13.005,923.15,7382.028788,-742.3314227,-150.7236863,97.74296434,-28.73963004,4.857409317
13.005,973.15,5387.89726,-2.260467041,230.5243781,36.05400163,14.2677342,-5.398297271
13.005,1023.15,3391.746825,36.26029127,221.3829229,-13.01591145,3.065356913,-6.774236518
13.005,1073.15,1403.273581,22.99832695,189.787244,-20.48308067,2.576130904,2.312755768
13.005,1123.15,-582.9676287,-2.674867556,153.1813423,-21.15416215,-0.805445179,3.242224075
13.005,1173.15,-2569.007453,-32.47190805,115.852788,-16.52276535,-2.985315019,2.164346851
13.005,1223.15,-4555.558212,-63.88565799,78.70677515,-9.644269835,-3.978224262,1.237385696
13.005,1273.15,-6542.662674,-95.99416258,41.74908395,-1.911763721,-4.481992337,0.442745774
13.005,1323.15,-8530.565664,-128.7438745,5.147425844,6.369641482,-4.709535892,-0.401596868
15.03,923.15,7245.907775,-1185.823938,-303.4438884,48.30377392,4.496703688,7.070274981
15.03,973.15,5259.12832,-77.83741802,289.2634988,52.81102306,16.48384271,-6.5814175
15.03,1023.15,3261.431243,-17.32437098,289.34414,-11.47056308,3.665111436,-8.083398817
15.03,1073.15,1273.797725,-25.63328111,258.9915113,-22.05731098,2.083325343,1.563702119
15.03,1123.15,-710.8194268,-49.32660852,222.213902,-24.69473598,-1.528186436,3.808744539
15.03,1173.15,-2694.977264,-78.11301915,184.3375267,-21.01391613,-4.297796165,2.763951578
15.03,1223.15,-4679.713057,-108.8902607,146.6548934,-14.5573526,-5.601908944,1.933515195
15.03,1273.15,-6664.890124,-140.4957626,109.0474945,-6.879047684,-6.215637824,1.233091653
15.03,1323.15,-8651.11019,-172.8868061,71.94050427,1.402636561,-6.51896732,0.487465031
17.01,923.15,7109.004626,-1703.746508,-503.0315997,-29.59323687,55.26280737,8.856806147
17.01,973.15,5134.014968,-153.0450065,345.5057331,69.82029803,19.05829978,-7.573157066
17.01,1023.15,3134.400922,-69.72371497,355.4483209,-9.662853317,4.676778271,-9.002282961
